"project";"link";"area";"price_with_discount";"price_without_discount";"flat_id";"floor";"building_name";"section_number";"section_floors_count"
"Октябрьский на Туре";"https://tyumen.brusnika.ru/flat/43394/";"147,7";"15430000";"20570000";"43394";"24";"Дом 7-2";"1";"25"
"Речной порт";"https://tyumen.brusnika.ru/flat/67609/";"98,9";"15460000";"19320000";"67609";"10";"Дом 4";"7";"10"
"Зарека";"https://tyumen.brusnika.ru/flat/67261/";"100,2";"15460000";"17180000";"67261";"2";"Дом 2-1";"6";"7"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/49624/";"84,2";"15460000";"19320000";"49624";"5";"Дом 1";"4";"7"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/56870/";"93,9";"15470000";"18200000";"56870";"4";"Дом 2";"7";"7"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/58257/";"93,9";"15470000";"18200000";"58257";"5";"Дом 2";"7";"7"
"Зарека";"https://tyumen.brusnika.ru/flat/67110/";"119";"15480000";"17200000";"67110";"4";"Дом 2-1";"3";"8"
"Зарека";"https://tyumen.brusnika.ru/flat/67137/";"119";"15480000";"17200000";"67137";"5";"Дом 2-1";"3";"8"
"Речной порт";"https://tyumen.brusnika.ru/flat/58422/";"100,5";"15490000";"19360000";"58422";"9";"Дом 4";"3";"10"
"Октябрьский на Туре";"https://tyumen.brusnika.ru/flat/46685/";"143,8";"15520000";"19400000";"46685";"6";"Дом 8";"5";"7"
"Зарека";"https://tyumen.brusnika.ru/flat/51637/";"129,2";"15520000";"19400000";"51637";"2";"Дом 5-2";"1";"16"
"Октябрьский на Туре";"https://tyumen.brusnika.ru/flat/46649/";"141,3";"15520000";"19400000";"46649";"6";"Дом 8";"3";"7"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/58256/";"93,9";"15520000";"18260000";"58256";"6";"Дом 2";"7";"7"
"Октябрьский на Туре";"https://tyumen.brusnika.ru/flat/46721/";"141,3";"15530000";"19410000";"46721";"17";"Дом 8";"6";"17"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/50036/";"96,7";"15540000";"19420000";"50036";"3";"Дом 1";"3";"7"
"Республики 205";"https://tyumen.brusnika.ru/flat/56092/";"125,7";"15560000";"19450000";"56092";"8";"Дом 3-1";"2";"8"
"Зарека";"https://tyumen.brusnika.ru/flat/52907/";"129,4";"15570000";"19460000";"52907";"6";"Дом 5-2";"1";"16"
"Республики 205";"https://tyumen.brusnika.ru/flat/56426/";"125,7";"15600000";"19500000";"56426";"8";"Дом 3-1";"6";"8"
"Октябрьский на Туре";"https://tyumen.brusnika.ru/flat/51769/";"137,9";"15640000";"19550000";"51769";"6";"Дом 9";"5";"7"
"Речной порт";"https://tyumen.brusnika.ru/flat/54125/";"123,6";"15650000";"19560000";"54125";"8";"Дом 4";"4";"8"
"Речной порт";"https://tyumen.brusnika.ru/flat/67955/";"88,7";"15660000";"19580000";"67955";"2";"Дом 4";"3";"10"
"Зарека";"https://tyumen.brusnika.ru/flat/46830/";"122,5";"15660000";"20880000";"46830";"8";"Дом 1";"5";"8"
"Республики 205";"https://tyumen.brusnika.ru/flat/48175/";"132,8";"15670000";"19590000";"48175";"8";"Дом 2";"2";"8"
"Речной порт";"https://tyumen.brusnika.ru/flat/67603/";"123,8";"15690000";"19610000";"67603";"8";"Дом 4";"4";"8"
"Дом у озера";"https://tyumen.brusnika.ru/flat/71656/";"130,3";"15690000";"20510000";"71656";"8";"Дом у озера 3";"3";"8"
"Зарека";"https://tyumen.brusnika.ru/flat/51621/";"129,4";"15700000";"19620000";"51621";"7";"Дом 5-2";"1";"16"
"Речной порт";"https://tyumen.brusnika.ru/flat/67959/";"124,1";"15710000";"19640000";"67959";"7";"Дом 4";"5";"7"
"Октябрьский на Туре";"https://tyumen.brusnika.ru/flat/52257/";"138,5";"15720000";"19650000";"52257";"17";"Дом 9";"1";"17"
"Зарека";"https://tyumen.brusnika.ru/flat/52918/";"129,3";"15720000";"19650000";"52918";"4";"Дом 5-2";"1";"16"
"Зарека";"https://tyumen.brusnika.ru/flat/56248/";"129,3";"15720000";"19650000";"56248";"5";"Дом 5-2";"1";"16"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/56786/";"97,1";"15720000";"18490000";"56786";"6";"Дом 2";"4";"8"
"Зарека";"https://tyumen.brusnika.ru/flat/67115/";"105,5";"15720000";"17470000";"67115";"2";"Дом 2-1";"7";"7"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/49637/";"96,4";"15740000";"19670000";"49637";"5";"Дом 1";"5";"8"
"Октябрьский на Туре";"https://tyumen.brusnika.ru/flat/51764/";"138,8";"15740000";"19680000";"51764";"6";"Дом 9";"8";"7"
"Зарека";"https://tyumen.brusnika.ru/flat/56243/";"129,2";"15740000";"19670000";"56243";"3";"Дом 5-2";"1";"16"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/56857/";"92";"15750000";"18530000";"56857";"3";"Дом 2";"9";"7"
"Республики 205";"https://tyumen.brusnika.ru/flat/48222/";"133,9";"15780000";"19730000";"48222";"7";"Дом 2";"8";"7"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/54714/";"97,1";"15780000";"18570000";"54714";"5";"Дом 2";"4";"8"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/56785/";"97,1";"15780000";"18570000";"56785";"3";"Дом 2";"4";"8"
"Республики 205";"https://tyumen.brusnika.ru/flat/56076/";"128";"15790000";"19740000";"56076";"8";"Дом 3-1";"6";"8"
"Октябрьский на Туре";"https://tyumen.brusnika.ru/flat/51745/";"138,7";"15820000";"19770000";"51745";"17";"Дом 9";"1";"17"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/56673/";"91,1";"15830000";"18620000";"56673";"6";"Дом 2";"2";"7"
"Зарека";"https://tyumen.brusnika.ru/flat/67016/";"97";"15830000";"17590000";"67016";"10";"Дом 2-1";"5";"16"
"Речной порт";"https://tyumen.brusnika.ru/flat/37832/";"81,1";"15840000";"21120000";"37832";"5";"Дом 7";"3";""
"Республики 205";"https://tyumen.brusnika.ru/flat/48188/";"134,4";"15860000";"19830000";"48188";"16";"Дом 2";"3";"16"
"Речной порт";"https://tyumen.brusnika.ru/flat/71344/";"96,4";"15870000";"19840000";"71344";"2";"Дом 4";"3";"10"
"Речной порт";"https://tyumen.brusnika.ru/flat/71364/";"66,1";"15890000";"19860000";"71364";"9";"Дом 4";"8";"9"
"Речной порт";"https://tyumen.brusnika.ru/flat/37750/";"76,2";"15900000";"21200000";"37750";"7";"Дом 7";"1";""
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/56858/";"92";"15900000";"18710000";"56858";"4";"Дом 2";"9";"7"
"Речной порт";"https://tyumen.brusnika.ru/flat/37803/";"81,1";"15960000";"21280000";"37803";"7";"Дом 7";"2";""
"Речной порт";"https://tyumen.brusnika.ru/flat/37814/";"81,5";"15990000";"21320000";"37814";"6";"Дом 7";"3";""
"Республики 205";"https://tyumen.brusnika.ru/flat/56105/";"120,4";"16020000";"20020000";"56105";"3";"Дом 3-1";"1";"18"
"Республики 205";"https://tyumen.brusnika.ru/flat/48211/";"125,1";"16020000";"20020000";"48211";"8";"Дом 2";"3";"16"
"Дом у озера";"https://tyumen.brusnika.ru/flat/60125/";"114,8";"16040000";"18870000";"60125";"4";"Дом у озера 3";"6";"4"
"Дом у озера";"https://tyumen.brusnika.ru/flat/66332/";"97,6";"16050000";"18880000";"66332";"4";"Дом у озера 3";"6";"4"
"Республики 205";"https://tyumen.brusnika.ru/flat/48195/";"121,8";"16100000";"20120000";"48195";"2";"Дом 2";"3";"16"
"Дом у озера";"https://tyumen.brusnika.ru/flat/59282/";"139,5";"16110000";"22380000";"59282";"1";"Дом у озера 2";"7";""
"Дом у озера";"https://tyumen.brusnika.ru/flat/60116/";"98,2";"16120000";"18960000";"60116";"1";"Дом у озера 3";"4";"8"
"Зарека";"https://tyumen.brusnika.ru/flat/52927/";"134,7";"16120000";"20150000";"52927";"6";"Дом 5-2";"5";"6"
"Зарека";"https://tyumen.brusnika.ru/flat/52923/";"135,1";"16160000";"20200000";"52923";"2";"Дом 5-2";"6";"7"
"Речной порт";"https://tyumen.brusnika.ru/flat/67602/";"124,1";"16170000";"20210000";"67602";"10";"Дом 4";"3";"10"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/54708/";"90,9";"16220000";"19080000";"54708";"3";"Дом 2";"3";"7"
"Зарека";"https://tyumen.brusnika.ru/flat/67165/";"105,6";"16250000";"18060000";"67165";"16";"Дом 2-1";"5";"16"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/58345/";"90,9";"16270000";"19140000";"58345";"4";"Дом 2";"3";"7"
"Речной порт";"https://tyumen.brusnika.ru/flat/67925/";"117,3";"16300000";"20370000";"67925";"9";"Дом 4";"6";"9"
"Зарека";"https://tyumen.brusnika.ru/flat/69621/";"131,6";"16300000";"20370000";"69621";"7";"Дом 5-2";"6";"7"
"Дом у озера";"https://tyumen.brusnika.ru/flat/47950/";"143,5";"16330000";"22680000";"47950";"8";"Дом у озера 2";"7";""
"Речной порт";"https://tyumen.brusnika.ru/flat/54154/";"105,4";"16340000";"20420000";"54154";"1";"Дом 4";"8";"9"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/56782/";"90,9";"16360000";"19250000";"56782";"5";"Дом 2";"3";"7"
"Республики 205";"https://tyumen.brusnika.ru/flat/48209/";"125,1";"16360000";"20450000";"48209";"3";"Дом 2";"3";"16"
"Республики 205";"https://tyumen.brusnika.ru/flat/48141/";"125,1";"16370000";"20460000";"48141";"5";"Дом 2";"3";"16"
"Республики 205";"https://tyumen.brusnika.ru/flat/48142/";"125,1";"16370000";"20460000";"48142";"4";"Дом 2";"3";"16"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/49644/";"88,2";"16440000";"20550000";"49644";"4";"Дом 1";"4";"7"
"Республики 205";"https://tyumen.brusnika.ru/flat/48230/";"138,6";"16450000";"20560000";"48230";"7";"Дом 2";"4";"7"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/56282/";"88,2";"16450000";"20560000";"56282";"5";"Дом 1";"4";"7"
"Речной порт";"https://tyumen.brusnika.ru/flat/58417/";"107";"16450000";"20560000";"58417";"1";"Дом 4";"8";"9"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/54233/";"88,2";"16460000";"20570000";"54233";"6";"Дом 1";"4";"7"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/56783/";"90,9";"16460000";"19370000";"56783";"5";"Дом 2";"2";"7"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/52865/";"107,2";"16470000";"20590000";"52865";"2";"Дом 1";"4";"7"
"Дом у озера";"https://tyumen.brusnika.ru/flat/60091/";"130,3";"16530000";"21600000";"60091";"8";"Дом у озера 3";"4";"8"
"Дом у озера";"https://tyumen.brusnika.ru/flat/44307/";"144,3";"16650000";"23120000";"44307";"4";"Дом у озера 2";"6";""
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/54683/";"103,9";"16720000";"19670000";"54683";"2";"Дом 2";"2";"7"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/54682/";"104,1";"16750000";"19710000";"54682";"2";"Дом 2";"3";"7"
"Республики 205";"https://tyumen.brusnika.ru/flat/56405/";"136,2";"16760000";"20950000";"56405";"8";"Дом 3-1";"2";"8"
"Республики 205";"https://tyumen.brusnika.ru/flat/56458/";"137,1";"16790000";"20990000";"56458";"8";"Дом 3-1";"8";"8"
"Дом у озера";"https://tyumen.brusnika.ru/flat/60085/";"90,2";"16790000";"19750000";"60085";"2";"Урбан-вилла 1";"1";"8"
"Республики 205";"https://tyumen.brusnika.ru/flat/56461/";"131,9";"16810000";"21010000";"56461";"3";"Дом 3-1";"1";"18"
"Республики 205";"https://tyumen.brusnika.ru/flat/56082/";"137,7";"16850000";"21060000";"56082";"8";"Дом 3-1";"4";"8"
"Республики 205";"https://tyumen.brusnika.ru/flat/48200/";"125,1";"16860000";"21080000";"48200";"10";"Дом 2";"3";"16"
"Республики 205";"https://tyumen.brusnika.ru/flat/48203/";"125,1";"16860000";"21080000";"48203";"7";"Дом 2";"3";"16"
"Республики 205";"https://tyumen.brusnika.ru/flat/48190/";"125,1";"16860000";"21080000";"48190";"6";"Дом 2";"3";"16"
"Зарека";"https://tyumen.brusnika.ru/flat/67237/";"111,3";"16880000";"18760000";"67237";"8";"Дом 2-1";"2";"8"
"Речной порт";"https://tyumen.brusnika.ru/flat/54153/";"110,9";"16910000";"21140000";"54153";"2";"Дом 4";"7";"10"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/54242/";"110,4";"16920000";"21150000";"54242";"2";"Дом 1";"3";"7"
"Зарека";"https://tyumen.brusnika.ru/flat/67144/";"119,6";"16940000";"18820000";"67144";"7";"Дом 2-1";"7";"7"
"1А Первомайская";"https://tyumen.brusnika.ru/flat/43491/";"64";"16960000";"20680000";"43491";"3";"Дом 2";"1";"8"
"Республики 205";"https://tyumen.brusnika.ru/flat/56385/";"138,7";"16970000";"21210000";"56385";"8";"Дом 3-1";"4";"8"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/56865/";"105,5";"16970000";"19960000";"56865";"2";"Дом 2";"7";"7"
"Речной порт";"https://tyumen.brusnika.ru/flat/37738/";"109,5";"17000000";"22670000";"37738";"1";"Дом 7";"2";""
"Зарека";"https://tyumen.brusnika.ru/flat/67039/";"119,3";"17010000";"18900000";"67039";"7";"Дом 2-1";"7";"7"
"Республики 205";"https://tyumen.brusnika.ru/flat/56099/";"136,5";"17020000";"21270000";"56099";"8";"Дом 3-1";"4";"8"
"Республики 205";"https://tyumen.brusnika.ru/flat/56106/";"136,5";"17020000";"21270000";"56106";"8";"Дом 3-1";"6";"8"
"Республики 205";"https://tyumen.brusnika.ru/flat/68681/";"138,4";"17020000";"21280000";"68681";"8";"Дом 3-1";"4";"8"
"Речной порт";"https://tyumen.brusnika.ru/flat/54173/";"123,2";"17060000";"21320000";"54173";"2";"Дом 4";"4";"8"
"Дом у озера";"https://tyumen.brusnika.ru/flat/66318/";"94,3";"17060000";"20070000";"66318";"4";"Урбан-вилла 1";"1";"8"
"Дом у озера";"https://tyumen.brusnika.ru/flat/66346/";"94,3";"17060000";"20070000";"66346";"6";"Урбан-вилла 1";"1";"8"
"Дом у озера";"https://tyumen.brusnika.ru/flat/66353/";"94,3";"17070000";"20080000";"66353";"7";"Урбан-вилла 1";"1";"8"
"Республики 205";"https://tyumen.brusnika.ru/flat/48196/";"144,3";"17140000";"21430000";"48196";"7";"Дом 2";"5";"7"
"Октябрьский на Туре";"https://tyumen.brusnika.ru/flat/48878/";"142,7";"17140000";"21420000";"48878";"8";"Дом 10";"2";"8"
"Речной порт";"https://tyumen.brusnika.ru/flat/56113/";"119";"17140000";"21430000";"56113";"2";"Дом 4";"3";"10"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/56773/";"106,2";"17170000";"20200000";"56773";"7";"Дом 2";"2";"7"
"Зарека";"https://tyumen.brusnika.ru/flat/67117/";"126,8";"17170000";"19080000";"67117";"2";"Дом 2-1";"5";"16"
"Зарека";"https://tyumen.brusnika.ru/flat/67197/";"116";"17220000";"19130000";"67197";"6";"Дом 2-1";"2";"8"
"Зарека";"https://tyumen.brusnika.ru/flat/67077/";"123,7";"17230000";"19140000";"67077";"2";"Дом 2-1";"2";"8"
"Дом у озера";"https://tyumen.brusnika.ru/flat/60079/";"117,4";"17250000";"20290000";"60079";"4";"Дом у озера 3";"6";"4"
"Зарека";"https://tyumen.brusnika.ru/flat/67118/";"112,8";"17260000";"19180000";"67118";"6";"Дом 2-1";"2";"8"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/56787/";"109,8";"17370000";"20430000";"56787";"2";"Дом 2";"2";"7"
"Зарека";"https://tyumen.brusnika.ru/flat/67233/";"109,5";"17390000";"19320000";"67233";"8";"Дом 2-1";"2";"8"
"Дом у озера";"https://tyumen.brusnika.ru/flat/44411/";"139,9";"17430000";"21790000";"44411";"1";"Дом у озера 2";"5";""
"Зарека";"https://tyumen.brusnika.ru/flat/51643/";"140,4";"17430000";"21790000";"51643";"15";"Дом 5-2";"1";"16"
"Зарека";"https://tyumen.brusnika.ru/flat/67149/";"120,7";"17460000";"19400000";"67149";"6";"Дом 2-1";"3";"8"
"Речной порт";"https://tyumen.brusnika.ru/flat/65627/";"139,3";"17490000";"21860000";"65627";"2";"Дом 4";"2";"9"
"Речной порт";"https://tyumen.brusnika.ru/flat/54136/";"133";"17520000";"21900000";"54136";"1";"Дом 4";"1";"8"
"Зарека";"https://tyumen.brusnika.ru/flat/51613/";"141,4";"17570000";"21960000";"51613";"7";"Дом 5-2";"6";"7"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/56851/";"91,7";"17620000";"22020000";"56851";"2";"Дом 1";"1";"16"
"Зарека";"https://tyumen.brusnika.ru/flat/46838/";"158,3";"17630000";"23500000";"46838";"8";"Дом 1";"6";"8"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/62910/";"110,1";"17650000";"20770000";"62910";"2";"Дом 2";"7";"7"
"Дом у озера";"https://tyumen.brusnika.ru/flat/44378/";"142";"17660000";"22070000";"44378";"8";"Дом у озера 2";"5";""
"Речной порт";"https://tyumen.brusnika.ru/flat/71362/";"88,9";"17720000";"22150000";"71362";"8";"Дом 4";"1";"8"
"Октябрьский на Туре";"https://tyumen.brusnika.ru/flat/48879/";"144,7";"17730000";"22160000";"48879";"8";"Дом 10";"2";"8"
"Октябрьский на Туре";"https://tyumen.brusnika.ru/flat/49018/";"144,7";"17730000";"22160000";"49018";"8";"Дом 10";"4";"8"
"Дом у озера";"https://tyumen.brusnika.ru/flat/60094/";"115,8";"17730000";"20860000";"60094";"1";"Дом у озера 3";"3";"8"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/54225/";"116";"17730000";"22160000";"54225";"4";"Дом 1";"1";"16"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/56291/";"116";"17730000";"22160000";"56291";"5";"Дом 1";"1";"16"
"Речной порт";"https://tyumen.brusnika.ru/flat/37794/";"104,8";"17760000";"23680000";"37794";"8";"Дом 7";"3";""
"Дом у озера";"https://tyumen.brusnika.ru/flat/60151/";"108,1";"17770000";"20910000";"60151";"1";"Урбан-вилла 1";"1";"8"
"Речной порт";"https://tyumen.brusnika.ru/flat/71374/";"88,9";"17770000";"22210000";"71374";"9";"Дом 4";"8";"9"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/56147/";"116";"17780000";"22220000";"56147";"8";"Дом 1";"1";"16"
"Дом у озера";"https://tyumen.brusnika.ru/flat/44356/";"135,1";"17860000";"22330000";"44356";"8";"Дом у озера 2";"7";""
"Речной порт";"https://tyumen.brusnika.ru/flat/71366/";"80,3";"17860000";"22330000";"71366";"8";"Дом 4";"1";"8"
"Речной порт";"https://tyumen.brusnika.ru/flat/65628/";"143,1";"17940000";"22430000";"65628";"2";"Дом 4";"5";"7"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/54666/";"92";"17960000";"21130000";"54666";"4";"Дом 2";"10";"7"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/58251/";"112,2";"17980000";"21150000";"58251";"2";"Дом 2";"6";"8"
"Речной порт";"https://tyumen.brusnika.ru/flat/42911/";"102,1";"17990000";"23990000";"42911";"1";"Дом 9";"4";"7"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/54712/";"112,4";"18010000";"21190000";"54712";"2";"Дом 2";"5";"11"
"Дом у озера";"https://tyumen.brusnika.ru/flat/59253/";"145";"18020000";"22530000";"59253";"8";"Дом у озера 2";"4";""
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/49609/";"96,1";"18030000";"22540000";"49609";"3";"Дом 1";"3";"7"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/54730/";"112,6";"18050000";"21230000";"54730";"2";"Дом 2";"6";"8"
"Зарека";"https://tyumen.brusnika.ru/flat/67174/";"132,3";"18060000";"20070000";"67174";"2";"Дом 2-1";"3";"8"
"Речной порт";"https://tyumen.brusnika.ru/flat/67926/";"139,9";"18070000";"22590000";"67926";"7";"Дом 4";"5";"7"
"1А Первомайская";"https://tyumen.brusnika.ru/flat/57303/";"72,6";"18100000";"24800000";"57303";"3";"Дом 2";"1";"8"
"Речной порт";"https://tyumen.brusnika.ru/flat/37836/";"109,6";"18110000";"24140000";"37836";"1";"Дом 7";"1";""
"Речной порт";"https://tyumen.brusnika.ru/flat/50190/";"97,7";"18110000";"24150000";"50190";"5";"Дом 9";"2";"7"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/54705/";"113,3";"18140000";"21340000";"54705";"2";"Дом 2";"3";"7"
"1А Первомайская";"https://tyumen.brusnika.ru/flat/65948/";"73,5";"18180000";"24900000";"65948";"4";"Дом 2";"1";"8"
"1А Первомайская";"https://tyumen.brusnika.ru/flat/43480/";"72,6";"18250000";"25000000";"43480";"5";"Дом 2";"1";"8"
"1А Первомайская";"https://tyumen.brusnika.ru/flat/43486/";"72,3";"18250000";"25000000";"43486";"7";"Дом 2";"1";"8"
"Зарека";"https://tyumen.brusnika.ru/flat/67296/";"148,1";"18260000";"20290000";"67296";"7";"Дом 2-1";"7";"7"
"Дом у озера";"https://tyumen.brusnika.ru/flat/60153/";"112,2";"18360000";"21600000";"60153";"8";"Дом у озера 3";"3";"8"
"Речной порт";"https://tyumen.brusnika.ru/flat/67922/";"146,9";"18400000";"23000000";"67922";"7";"Дом 4";"5";"7"
"Республики 205";"https://tyumen.brusnika.ru/flat/48269/";"145,3";"18450000";"23060000";"48269";"7";"Дом 2";"7";"7"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/50043/";"97,4";"18450000";"23060000";"50043";"2";"Дом 1";"3";"7"
"Речной порт";"https://tyumen.brusnika.ru/flat/37774/";"124,3";"18470000";"24630000";"37774";"4";"Дом 7";"2";""
"Речной порт";"https://tyumen.brusnika.ru/flat/37756/";"134";"18480000";"24640000";"37756";"4";"Дом 7";"2";""
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/56842/";"117,4";"18500000";"23120000";"56842";"2";"Дом 1";"3";"7"
"Дом у озера";"https://tyumen.brusnika.ru/flat/60135/";"135,8";"18630000";"24340000";"60135";"7";"Дом у озера 3";"5";"7"
"Республики 205";"https://tyumen.brusnika.ru/flat/48232/";"146,9";"18660000";"23330000";"48232";"7";"Дом 2";"5";"7"
"Зарека";"https://tyumen.brusnika.ru/flat/52939/";"157";"18660000";"23320000";"52939";"8";"Дом 5-2";"4";"8"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/49638/";"96,1";"18680000";"23350000";"49638";"4";"Дом 1";"3";"7"
"Зарека";"https://tyumen.brusnika.ru/flat/67102/";"128,2";"18800000";"20890000";"67102";"2";"Дом 2-1";"1";"8"
"Зарека";"https://tyumen.brusnika.ru/flat/69614/";"158,9";"19010000";"23760000";"69614";"8";"Дом 5-2";"4";"8"
"Дом у озера";"https://tyumen.brusnika.ru/flat/44359/";"153,6";"19060000";"23820000";"44359";"1";"Дом у озера 2";"9";""
"Республики 205";"https://tyumen.brusnika.ru/flat/48273/";"164,7";"19250000";"24060000";"48273";"7";"Дом 2";"7";"7"
"Республики 205";"https://tyumen.brusnika.ru/flat/48241/";"164,4";"19260000";"24070000";"48241";"7";"Дом 2";"5";"7"
"Зарека";"https://tyumen.brusnika.ru/flat/67075/";"147,4";"19330000";"21480000";"67075";"2";"Дом 2-1";"2";"8"
"Речной порт";"https://tyumen.brusnika.ru/flat/37780/";"141,8";"19400000";"25860000";"37780";"4";"Дом 7";"3";""
"1А Первомайская";"https://tyumen.brusnika.ru/flat/67014/";"55,2";"19570000";"21990000";"67014";"4";"Дом 2";"1";"8"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/56302/";"123,4";"19660000";"23130000";"56302";"10";"Дом 2";"5";"11"
"Речной порт";"https://tyumen.brusnika.ru/flat/66316/";"117,4";"19700000";"26270000";"66316";"5";"Дом 9";"5";"5"
"Зарека";"https://tyumen.brusnika.ru/flat/69620/";"166,9";"19900000";"24870000";"69620";"7";"Дом 5-2";"6";"7"
"Зарека";"https://tyumen.brusnika.ru/flat/67122/";"139,4";"19940000";"22150000";"67122";"7";"Дом 2-1";"6";"7"
"Зарека";"https://tyumen.brusnika.ru/flat/67187/";"139,6";"19960000";"22180000";"67187";"7";"Дом 2-1";"6";"7"
"Речной порт";"https://tyumen.brusnika.ru/flat/67928/";"160,1";"19980000";"24980000";"67928";"9";"Дом 4";"6";"9"
"Речной порт";"https://tyumen.brusnika.ru/flat/54139/";"150,2";"20020000";"25020000";"54139";"3";"Дом 4";"2";"9"
"Зарека";"https://tyumen.brusnika.ru/flat/67082/";"149,6";"20090000";"22320000";"67082";"2";"Дом 2-1";"7";"7"
"Речной порт";"https://tyumen.brusnika.ru/flat/42883/";"127,1";"20100000";"26800000";"42883";"1";"Дом 9";"3";"9"
"Речной порт";"https://tyumen.brusnika.ru/flat/67957/";"161,8";"20170000";"25210000";"67957";"9";"Дом 4";"6";"9"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/49598/";"116";"20180000";"25220000";"49598";"3";"Дом 1";"1";"16"
"Речной порт";"https://tyumen.brusnika.ru/flat/58430/";"118";"20220000";"26960000";"58430";"8";"Дом 9";"3";"9"
"Зарека";"https://tyumen.brusnika.ru/flat/65614/";"173,7";"20230000";"23800000";"65614";"3";"Дом 5-1";"1";"25"
"Зарека";"https://tyumen.brusnika.ru/flat/57175/";"173,7";"20240000";"23810000";"57175";"3";"Дом 5-1";"1";"25"
"Дом у озера";"https://tyumen.brusnika.ru/flat/60149/";"131";"20250000";"23820000";"60149";"3";"Дом у озера 3";"6";"4"
"Дом у озера";"https://tyumen.brusnika.ru/flat/60129/";"149,4";"20300000";"23880000";"60129";"1";"Дом у озера 3";"6";"4"
"Речной порт";"https://tyumen.brusnika.ru/flat/67954/";"164";"20410000";"25510000";"67954";"2";"Дом 4";"4";"8"
"Дом у озера";"https://tyumen.brusnika.ru/flat/60112/";"150,7";"20450000";"24060000";"60112";"7";"Дом у озера 3";"5";"7"
"Дом у озера";"https://tyumen.brusnika.ru/flat/60105/";"152,2";"20640000";"24280000";"60105";"1";"Дом у озера 3";"6";"4"
"Дом у озера";"https://tyumen.brusnika.ru/flat/44352/";"168,2";"20770000";"25960000";"44352";"1";"Дом у озера 2";"10";""
"Дом у озера";"https://tyumen.brusnika.ru/flat/44362/";"168,2";"20770000";"25960000";"44362";"1";"Дом у озера 2";"10";""
"Дом у озера";"https://tyumen.brusnika.ru/flat/60126/";"140,7";"20810000";"24480000";"60126";"3";"Дом у озера 3";"6";"4"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/54667/";"131";"20810000";"24480000";"54667";"2";"Дом 2";"10";"7"
"Дом у озера";"https://tyumen.brusnika.ru/flat/44388/";"169";"20860000";"26070000";"44388";"1";"Дом у озера 2";"10";""
"Дом у озера";"https://tyumen.brusnika.ru/flat/44341/";"169";"20860000";"26070000";"44341";"1";"Дом у озера 2";"10";""
"Речной порт";"https://tyumen.brusnika.ru/flat/63593/";"112,9";"20940000";"27920000";"63593";"6";"Дом 9";"2";"7"
"Дом у озера";"https://tyumen.brusnika.ru/flat/60128/";"154,7";"20960000";"24660000";"60128";"8";"Дом у озера 3";"3";"8"
